PixelID,TelID,EyeID,Status,Charge,Theta,Phi,TimeOffset,PulseStart,PulseCentroid,PulseStop,TraceBins
1261,3,5,0,0,39.1664,118.256,0,603,0,611,-14.2279 -11.8239 2.60027 17.0244 -2.20778 -28.6521 -9.41986 -11.8239 2.60027 0.196247 29.0446 21.8325 2.60027 -4.61181
1240,3,5,4,506.761,40.5459,118.954,0,603,304.008,611,12.6694 0.240959 0.240959 7.69799 20.1264 5.21232 42.4975 89.7254 261.237 84.754 7.69799 -12.1874 -9.70176 -12.1874
1264,3,5,0,147.569,42.7875,116.372,0,605,0,616,3.94856 -4.37314 -23.7904 1.17466 9.49637 20.592 6.72246 20.592 59.4266 20.592 -7.14704 -12.6948 -4.37314 15.0442 34.4615 -4.37314 12.2703
1242,3,5,0,36.6618,43.0651,118.386,0,603,0,616,-12.9883 -20.8616 -20.8616 0.1339 2.75834 -28.7349 -31.3594 0.1339 52.6227 39.5005 13.2561 23.7539 10.6317 26.3783 5.38278 21.1294 2.75834 -18.2372 -28.7349
1220,3,5,0,71.6344,43.307,120.416,0,603,0,611,-15.0769 8.73035 17.6581 8.73035 8.73035 8.73035 11.7063 35.5135 11.7063 14.6822 -24.0047 -15.0769 -3.17329 2.77853
1263,3,5,4,1131.24,41.6777,117.689,0,605,304.891,616,-6.61213 13.4806 8.45738 0.922623 3.43421 46.1312 237.012 528.356 189.292 48.6428 8.45738 18.5037 31.0617 15.9921 3.43421 -19.1701 3.43421
1284,3,5,0,35.3008,40.0054,115.086,0,606,0,613,-0.115551 -0.115551 8.37745 31.0254 5.54645 -17.1015 -2.94655 8.37745 16.8704 16.8704 -2.94655 -11.4395 -17.1015
1285,3,5,4,519.447,41.3952,115.721,0,606,305.236,613,10.6955 8.33743 -8.169 5.97937 1.26325 -8.169 83.7954 333.75 114.45 -1.09481 -10.5271 -19.9593 -3.45288
1262,3,5,0,165.793,40.2918,117.012,0,603,0,616,2.65033 17.0799 14.675 19.4848 17.0799 17.0799 0.245401 19.4848 24.2947 29.1045 38.7242 -4.56445 -28.6137 2.65033 9.8651 9.8651 -4.56445 -23.8039 5.05525
1307,3,5,0,178.389,41.0795,113.77,0,606,0,613,-16.1778 -4.39903 7.37979 9.73556 16.8028 21.5144 16.8028 23.8701 45.072 33.2932 14.4471 14.4471 -4.39903
1286,3,5,0,319.068,42.4751,114.378,0,606,0,613,6.61588 -5.78099 36.3684 9.09525 -8.26036 1.65713 -5.78099 51.2446 172.734 51.2446 6.61588 6.61588 -3.30161
256,1,5,4,11310.1,49.3086,39.8458,0,596,300.251,603,-17.55 -14.6497 -14.6497 -14.6497 2.75236 28.8554 1922.78 7410.22 1957.58 20.1544 -17.55 5.6527 17.2541
257,1,5,0,347.905,50.6452,40.9004,0,595,0,603,4.57247 10.139 -6.5605 -20.4767 4.57247 7.35571 15.7054 68.587 204.966 104.769 7.35571 -20.4767 -17.6935 -14.9102
301,1,5,4,954.761,50.4064,36.1956,0,596,300.306,603,-3.8808 -17.6107 -20.3567 -3.8808 7.10313 -1.13482 149.894 539.824 254.242 20.833 -12.1188 -17.6107 -28.5946
278,1,5,3,20220.2,49.1945,37.5544,0,596,300.256,604,-24.0197 -18.679 -13.3382 -16.0086 -24.0197 85.4656 4755.95 10518.6 4801.34 96.1471 -13.3382 16.0359 0.0136244 8.02474
234,1,5,0,330.984,49.3772,42.1458,0,596,0,603,19.8394 25.0588 30.2783 17.2296 -1.03857 6.79065 64.205 124.229 19.8394 1.57117 17.2296 -3.64831 9.40039
299,1,5,3,20933.4,47.8339,36.6157,0,596,300.292,604,-13.5313 1.74598 -4.36494 -1.30948 20.0787 96.4653 3582.75 12089.1 4740.77 380.623 23.1342 1.74598 -13.5313 -28.8086
277,1,5,3,6214.69,47.9645,38.8446,0,597,300.258,604,3.12121 11.7782 -8.42138 3.12121 6.00686 1030.41 4031.49 1114.1 37.749 0.235563 -8.42138 3.12121 6.00686
279,1,5,4,837.043,50.5495,38.5421,0,595,300.215,603,-0.154786 10.8773 -11.1868 -0.154786 16.3933 -8.42883 -19.4609 134.988 595.576 143.262 -8.42883 -16.7029 -19.4609 -11.1868
254,1,5,2,352.537,46.7185,40.0719,0,598,300.791,607,-8.3683 4.09513 -0.890245 -20.8317 6.58781 171.105 158.642 26.5293 -18.339 -8.3683 9.0805 19.0512 9.0805 -3.38293 -23.3244
258,1,5,0,19.8394,51.8978,39.5847,0,595,0,603,-14.6902 -17.4402 -14.6902 -11.9401 -0.940058 15.5601 4.55998 -9.19012 21.0601 26.5602 -3.69008 -6.4401 -3.69008 34.8102
232,1,5,0,26.3091,46.7811,42.2593,0,597,0,607,-3.81816 -25.6681 -3.81816 -9.28064 4.37556 26.2255 59.0003 42.6129 26.2255 -1.08692 4.37556 15.3005 -22.9368 -33.8618 -22.9368 -28.3993
233,1,5,0,229.209,48.0956,43.327,0,597,0,603,12.9078 6.44568 -0.0164851 -6.47865 6.44568 19.37 83.9916 25.8322 25.8322 16.1389 19.37 19.37
255,1,5,4,697.621,48.0519,41.083,0,597,300.315,603,-1.23994 11.4178 1.2916 6.35469 -1.23994 100.022 431.654 122.806 29.1386 8.88624 -11.3661 -11.3661
300,1,5,4,2604.37,49.0353,35.2756,0,597,300.422,604,-9.75286 -23.8707 -23.8707 -1.28213 -1.28213 300.84 1289.09 831.672 185.074 12.8357 -12.5764 4.36502 -1.28213
280,1,5,0,340.389,51.7727,37.1655,0,595,0,603,-5.42083 28.4625 11.5208 9.10058 18.7815 -7.84107 -12.6815 40.5636 156.735 81.7076 1.83987 -7.84107 -3.0006 28.4625
253,1,5,0,40.0894,45.4581,41.2414,0,598,0,607,5.90904 -1.02612 -21.8316 -14.8964 16.3118 50.9875 44.0524 -21.8316 -11.4289 9.37661 2.44146 -4.4937 -1.02612 -4.4937 -7.96128
276,1,5,4,1098.13,46.6143,37.8913,0,597,300.523,604,-12.0802 -24.1976 -19.3506 -43.5853 4.88403 111.517 489.578 445.955 99.3993 17.0014 -26.621 -29.0445 -16.9272
323,1,5,0,335.938,50.2164,33.8656,0,596,0,609,31.3758 -0.356175 -25.7417 -35.2613 -9.87576 21.8562 53.5881 148.784 136.091 15.5098 -3.52937 -16.2221 -16.2221 -6.70256 25.0294 9.16341 -6.70256 12.3366 2.81702
302,1,5,0,248.899,51.5983,34.7624,0,596,0,603,-1.45156 -20.9764 -20.9764 12.4948 15.284 -4.24082 12.4948 90.5941 101.751 23.6518 -7.03008 15.284 32.0196
322,1,5,2,678.653,48.8315,33.0133,0,598,301.116,609,-11.0151 21.5485 -17.5279 -17.5279 41.0867 155.059 308.108 70.3939 -7.75878 28.0612 21.5485 41.0867 24.8048 8.52303 5.26667 5.26667 -20.7842
345,1,5,0,265.504,49.9803,31.5563,0,598,0,609,-17.4623 4.06356 55.1875 17.5172 -4.00865 39.0431 82.0949 63.2597 1.37282 25.5894 14.8265 -4.00865 -6.69938 -17.4623 17.5172 -6.69938 1.37282
298,1,5,4,3158.1,46.4688,35.7207,0,597,300.759,606,-13.5967 19.1175 1.50218 -13.5967 -18.6296 79.5128 728.763 1732.83 529.961 69.4469 34.2163 14.0845 1.50218 6.53512 14.0845
275,1,5,0,334.596,45.3783,39.1074,0,597,0,607,25.48 -8.01687 4.1638 -1.92653 -8.01687 10.2541 46.7962 135.106 68.1123 13.2993 10.2541 19.3896 16.3445 -1.92653 -4.9717 10.2541
320,1,5,4,5871.01,46.2825,33.5634,0,598,300.778,605,6.48675 -4.37994 -9.81329 -20.68 17.3534 962.756 3714.75 1125.76 68.9703 3.77008 -1.66327 1.0534 1.0534
321,1,5,4,8188.33,47.6603,34.3998,0,597,300.669,605,-16.0233 -0.790155 6.82642 6.82642 -0.790155 235.324 2070.92 4640.24 1205.17 39.8316 4.28756 -13.4845 -26.1787 -33.7953
297,1,5,2,461.609,45.2589,36.9809,0,597,300.823,604,16.725 30.1598 8.66408 8.66408 -2.08377 -15.5186 73.1512 250.491 143.012 16.725 -12.8316 -10.1447 -2.08377
319,1,5,4,930.021,45.1003,34.8648,0,597,301.473,612,2.66499 14.5363 8.60065 -3.27067 20.472 17.5041 100.603 382.547 198.542 32.3433 8.60065 35.3111 17.5041 26.4076 2.66499 11.5685 50.1503 29.3755 -0.30284 -0.30284 -0.30284
344,1,5,0,309.337,48.5839,30.7713,0,598,0,609,11.9506 -26.659 -20.2241 5.51566 -13.7892 8.73314 102.04 114.91 66.6476 24.8205 11.9506 -10.5717 -17.0066 -0.919277 24.8205 28.038 -0.919277
274,1,5,0,0.895056,44.0324,38.1848,0,596,0,605,11.3716 2.74386 8.4957 2.74386 17.1234 -8.75981 -0.132057 28.6271 37.2549 -20.2635 -31.7672 -8.75981 -31.7672 -14.5116 8.4957
343,1,5,4,709.095,47.4444,32.2004,0,598,300.893,606,-8.80326 -14.0239 -3.58257 -16.6343 -14.0239 106.052 424.514 179.142 38.183 -0.97222 -14.0239 6.85882 4.24847 -16.6343
296,1,5,2,338.587,43.8995,36.1089,0,596,301.001,605,11.0394 13.7887 8.29005 8.29005 2.7914 38.5326 8.29005 11.0394 63.2765 90.7697 77.0231 33.0339 5.54073 -19.2032 -10.9552
341,1,5,4,1087.66,44.9028,32.7618,0,593,300.54,604,4.99517 -3.59302 2.13244 -3.59302 19.3088 67.9753 27.897 10.7206 -17.9067 -12.1812 122.367 609.031 245.465 16.4461 2.13244 -17.9067 -12.1812
295,1,5,0,54.1009,42.6819,37.2998,0,596,0,605,14.7956 17.547 28.5525 17.547 17.547 -7.21532 -20.9722 -20.9722 -18.2208 1.03878 12.0443 6.54152 12.0443 6.54152 -12.7181
342,1,5,4,2010.9,46.056,31.4222,0,595,300.752,605,-18.6105 -21.6127 -21.6127 -18.6105 20.4179 32.4267 26.4223 26.4223 284.61 1149.24 440.724 44.4354 5.407 -0.597374 -33.6214 -12.6061
228,1,5,0,0,41.5885,42.4443,0,480,0,503,-6.21185 5.16687 36.4583 64.9051 22.2349 10.8562 27.9243 13.7009 -0.522492 -11.9012 -26.1246 -26.1246 -9.05653 -14.7459 -14.7459 -17.5906 19.3903 19.3903 -9.05653 -9.05653 -3.36717 -3.36717 -11.9012 -3.36717 -14.7459 -14.7459 -9.05653 -20.4352 -14.7459
365,1,5,0,80.0721,47.1868,30.0206,0,595,0,606,6.84219 15.2064 -1.52207 -4.31015 6.84219 1.26602 -7.09824 -12.6744 1.26602 62.6039 31.935 -1.52207 29.1469 9.63028 -18.2506 -9.88633 -29.4029
318,1,5,0,143.959,43.7291,34.0435,0,593,0,612,2.85243 2.85243 15.4869 -0.306193 21.8041 -12.9407 -25.5752 -44.5269 -41.3683 -3.46481 21.8041 126.039 100.77 15.4869 -6.62343 2.85243 -6.62343 -16.0993 9.16967 6.01105 2.85243 9.16967 -6.62343 -19.2579 -9.78205
317,1,5,0,113.845,42.5369,35.2712,0,596,0,605,-1.57502 8.07199 5.66024 -8.81029 -6.39853 12.8955 -16.0455 -18.4573 27.366 58.7188 56.3071 8.07199 -1.57502 -3.98678 -6.39853
363,1,5,4,1240.22,44.6669,30.6746,0,598,300.975,605,5.82558 -9.9391 -14.4433 1.32138 -3.18281 109.422 544.077 485.522 107.17 17.0861 -21.1996 -34.7122 -21.1996
206,1,5,0,0,41.6059,44.45,0,480,0,503,-6.78153 -4.36044 -16.4659 -16.4659 -9.20262 7.74503 5.32393 -6.78153 10.1661 10.1661 -18.887 -14.0448 -18.887 -1.93934 24.6927 19.8505 -9.20262 -26.1503 -11.6237 2.90284 0.481748 -14.0448 -11.6237 -18.887 17.4294 24.6927 -11.6237 -6.78153 -9.20262
340,1,5,4,405.251,43.5218,31.9912,0,595,301.099,606,8.33193 20.7412 5.85008 -21.4503 25.7049 40.596 3.36823 15.7775 0.886376 62.9327 132.425 97.6786 35.6323 5.85008 5.85008 -14.0047 5.85008
364,1,5,4,509.976,45.7898,29.3,0,598,301.007,605,25.2486 -7.64323 -4.65306 7.3076 1.32727 37.2092 207.649 186.717 64.1207 13.2879 -7.64323 -13.6236 -19.6039
339,1,5,0,0,42.3563,33.2532,0,595,0,606,-4.3203 -1.42037 27.5789 21.779 15.9792 7.27941 1.47955 -10.1202 -18.8199 -7.22023 7.27941 10.1793 -15.92 -7.22023 -10.1202 -10.1202 -10.1202
387,1,5,0,56.982,46.8883,27.8636,0,598,0,605,9.38855 9.38855 6.78578 17.1968 14.5941 -11.4336 25.0051 40.6217 14.5941 -16.6391 -19.2419 -19.2419 -14.0363
227,1,5,2,543.095,40.3027,43.4666,0,480,245.84,503,-17.1795 -33.6048 -17.1795 7.45841 23.8837 51.2591 32.0963 7.45841 26.6212 26.6212 21.1461 18.4086 10.196 26.6212 48.5216 26.6212 4.72087 10.196 15.6711 26.6212 4.72087 21.1461 37.5714 40.309 40.309 15.6711 -0.754222 1.98332 -0.754222
362,1,5,4,417.088,43.2781,29.9541,0,599,301.597,607,-9.14207 -5.87823 7.17711 -15.6697 -9.14207 59.3985 222.59 108.356 16.9686 13.7048 3.91327 16.9686 0.649437 -5.87823
249,1,5,0,0,40.2694,41.5006,0,480,0,503,-20.0579 -29.1513 -1.87125 -10.9646 10.2532 7.22209 4.19098 -13.9957 10.2532 -1.87125 -4.90236 -17.0268 -17.0268 -4.90236 -1.87125 -4.90236 -1.87125 13.2843 -4.90236 10.2532 10.2532 16.3154 13.2843 -20.0579 -1.87125 4.19098 -1.87125 1.15986 16.3154
386,1,5,0,281.713,45.4847,27.1995,0,598,0,607,5.79993 8.66337 22.9806 2.93649 -5.65384 0.073047 22.9806 40.1612 43.0247 28.7075 37.2978 37.2978 14.3903 11.5268 11.5268
361,1,5,0,0,42.1405,31.2479,0,595,0,607,-2.90177 17.7799 -20.1365 -2.90177 -13.2426 -40.8182 -23.5835 -2.90177 10.886 10.886 3.99213 -6.34872 -2.90177 -9.79567 10.886 -2.90177 -6.34872 0.545181
385,1,5,4,712.157,44.3934,28.6057,0,599,301.394,607,7.09996 -1.54347 -1.54347 1.33767 12.8622 110.821 378.767 145.395 27.268 15.7434 1.33767 18.6245 1.33767 -13.068
407,1,5,0,178.254,44.083,26.5573,0,597,0,607,8.02539 21.872 -0.282584 5.25606 -3.05191 -19.6679 -3.05191 44.0266 107.721 46.7959 -5.82123 -8.59056 2.48674 5.25606 -11.3599 -11.3599
384,1,5,4,697.345,42.9985,27.9344,0,597,301.233,605,-10.1032 6.26233 0.807145 -10.1032 17.1727 30.8107 0.807145 104.456 360.849 180.828 25.3555 -12.8308 0.807145 8.98992
383,1,5,0,69.9887,41.89,29.2572,0,597,0,607,-20.3639 -12.0602 10.0831 -6.52437 -6.52437 -12.0602 -3.75646 -0.988541 65.4414 43.2981 -6.52437 -17.596 4.54729 -6.52437 10.0831 29.4585
405,1,5,0,284.437,41.6055,27.2832,0,597,0,605,12.4017 -16.1952 -19.7698 5.25248 -5.47134 -9.04594 5.25248 8.82709 91.043 55.297 58.8716 40.9985 48.1478 8.82709
248,1,5,0,0,38.9442,40.5916,0,480,0,503,-1.56177 -4.37009 -18.4117 -32.4533 -15.6034 1.24655 6.86319 20.9048 6.86319 12.4798 12.4798 -12.7951 -7.17841 -9.98674 6.86319 9.67152 -1.56177 -21.22 -15.6034 6.86319 -7.17841 -12.7951 26.5214 26.5214 1.24655 -9.98674 -1.56177 1.24655 18.0965
406,1,5,0,176.888,42.6837,25.9342,0,597,0,605,-25.8683 -19.5266 2.66934 21.6945 -16.3558 15.3527 28.0362 21.6945 94.6241 66.0864 5.84019 2.66934 -0.501512 -19.5266
160,1,5,0,0,38.9442,48.3084,0,1203,0,1224,-15.33 -15.33 -4.47299 -7.18724 -7.18724 -31.6156 -15.33 -1.75873 0.955529 6.38404 3.66979 -12.6158 -1.75873 25.3838 -4.47299 -12.6158 -7.18724 -26.187 3.66979 9.0983 -20.7585 -9.9015 6.38404 -4.47299 3.66979 -4.47299 -15.33
225,1,5,0,70.2037,37.705,43.502,0,1203,0,1224,4.74787 -0.774875 15.7934 -11.8204 -20.1045 1.9865 -0.774875 21.3161 21.3161 -0.774875 -3.53625 7.50925 10.2706 10.2706 -0.774875 -9.059 18.5547 35.123 7.50925 -20.1045 -25.6272 -11.8204 4.74787 -11.8204 -9.059 15.7934 21.3161
224,1,5,0,0,36.3953,42.5864,0,1203,0,1224,3.64131 1.18029 6.10233 11.0244 3.64131 -13.5859 -20.9689 8.56336 1.18029 3.64131 -3.74176 -8.66381 -11.1248 3.64131 8.56336 -11.1248 -1.28074 -8.66381 -6.20278 6.10233 -6.20278 -18.5079 -3.74176 -16.0469 -13.5859 -23.4299 -25.891
203,1,5,2,495.295,37.705,45.398,0,1203,606.461,1224,-2.88993 -0.372479 7.17986 -12.9597 19.7671 24.802 39.9067 62.5637 44.9416 14.7322 29.8369 14.7322 22.2845 22.2845 29.8369 29.8369 22.2845 12.2148 37.3892 34.8718 -5.40737 7.17986 27.3194 12.2148 4.66241 -15.4772 -25.5469
181,1,5,0,0,37.6746,47.2932,0,1203,0,1224,14.7679 -9.25294 -30.2712 14.7679 29.781 23.7758 -3.24772 8.76272 -27.2686 -6.25033 5.76011 -3.24772 -21.2634 -24.266 -15.2582 -21.2634 -3.24772 -12.2555 -30.2712 -3.24772 11.7653 -0.245111 -0.245111 -21.2634 -33.2738 -6.25033 -12.2555
205,1,5,0,0,40.3027,45.4334,0,480,0,503,6.41058 3.83055 32.2109 1.25052 8.99061 -6.48956 3.83055 21.8908 11.5706 -16.8097 -9.06959 6.41058 -3.90953 -19.3897 -14.2297 -27.1298 -6.48956 -16.8097 -6.48956 14.1507 -11.6496 -19.3897 -9.06959 -27.1298 11.5706 29.6308 16.7307 -6.48956 -9.06959
202,1,5,0,72.8226,36.4097,44.45,0,1203,0,1224,-12.0257 -0.334048 18.3727 11.3576 -2.67239 9.01931 30.0644 37.0794 4.34263 2.00429 2.00429 4.34263 20.711 -14.3641 -2.67239 6.68097 11.3576 -5.01073 -7.34906 -14.3641 -12.0257 6.68097 13.696 6.68097 -9.6874 -16.7024 -14.3641
180,1,5,0,64.0742,36.3953,46.3136,0,1203,0,1224,-11.7487 -14.751 -2.74188 18.2741 -5.74416 -14.751 0.260402 3.26268 0.260402 -11.7487 -17.7533 -5.74416 15.2718 45.2946 21.2764 -20.7556 6.26496 9.26724 36.2878 51.2992 -5.74416 -8.74644 -5.74416 -17.7533 -5.74416 12.2695 -5.74416
158,1,5,0,10.4789,36.3519,48.1758,0,1203,0,1224,-21.1283 -21.1283 4.57714 9.71822 7.14768 -0.563946 -3.13449 -10.8461 -8.27557 -15.9872 -15.9872 -13.4167 4.57714 12.2888 -5.70503 4.57714 14.8593 14.8593 -3.13449 -10.8461 -8.27557 14.8593 14.8593 9.71822 7.14768 17.4299 12.2888
137,1,5,0,0,37.5232,51.075,0,581,0,588,26.5718 26.5718 17.9013 3.45051 3.45051 -13.8905 -11.0003 -8.11017 -11.0003 -13.8905 -31.2315 -34.1217 -13.8905
136,1,5,0,143.528,36.2796,50.0353,0,581,0,588,21.2964 -19.7266 0.78488 21.2964 17.8778 4.20347 21.2964 14.4592 7.62206 17.8778 7.62206 17.8778 11.0406
92,1,5,4,498.449,36.0491,53.7405,0,581,292.586,588,34.4357 2.5839 2.5839 -3.78647 -0.601285 56.732 171.399 193.695 66.2876 5.76908 8.95427 -16.5272 -10.1568
115,1,5,0,226.254,37.4024,52.9587,0,581,0,588,-34.798 -38.5892 6.90543 25.8615 67.5649 82.7298 18.2791 25.8615 48.6088 33.4439 -8.25944 -31.0067 29.6527
114,1,5,0,348.696,36.1786,51.8906,0,581,0,589,6.50277 -3.80351 -10.6744 30.5508 9.9382 -0.368081 47.7279 44.2925 33.9862 44.2925 61.4696 27.1153 27.1153 30.5508
135,1,5,0,71.4503,34.9419,50.8589,0,581,0,591,-15.0595 10.0763 20.8488 6.48549 -15.0595 2.89465 -7.87786 -15.0595 10.0763 20.8488 17.258 17.258 -11.4687 -4.28702 13.6672 20.8488
93,1,5,0,135.142,37.2518,54.8355,0,581,0,588,17.4167 24.7187 17.4167 -8.14021 32.0206 10.1147 6.46373 2.81275 10.1147 -11.7912 6.46373 21.0677 6.46373
71,1,5,0,122.812,37.0717,56.7042,0,581,0,588,-1.73745 17.394 13.5677 36.5255 9.74144 9.74144 5.91514 17.394 17.394 -17.0426 -28.5215 9.74144 32.6992
91,1,5,4,823.098,34.6949,54.5009,0,582,293.221,589,7.16304 -2.65483 10.4357 -5.92746 10.4357 43.1619 167.522 403.151 190.43 20.2535 -5.92746 0.617791 -5.92746
113,1,5,0,155.24,34.8319,52.6827,0,581,0,594,-15.3599 26.4532 7.15482 -25.0091 -28.2255 -15.3599 10.3712 87.5645 16.804 13.5876 7.15482 3.93843 13.5876 29.6695 20.0204 0.722046 -8.92712 13.5876 -2.49434
70,1,5,0,0,35.8912,55.5836,0,581,0,589,-24.0408 -10.1922 -20.5786 -3.26785 -3.26785 -24.0408 -10.1922 -6.73 -3.26785 -3.26785 -13.6543 -20.5786 -10.1922 14.0429
134,1,5,0,0,33.6935,49.861,0,584,0,591,-4.87227 -18.4179 -15.0315 -4.87227 -15.0315 -28.5771 -18.4179 -15.0315 -1.48587 -1.48587 -18.4179 -18.4179 -15.0315
68,1,5,4,865.741,33.3405,55.2425,0,585,294.331,594,-7.25593 -3.98659 -17.064 -20.3333 51.5922 270.638 352.371 100.632 25.4375 51.5922 28.7068 -0.717253 5.82143 5.82143 -7.25593
48,1,5,0,143.719,35.7053,57.4188,0,581,0,589,23.0723 -0.1694 -10.1301 -3.48965 6.4711 33.0331 39.6736 16.4318 13.1116 13.1116 29.7128 16.4318 -20.0909 -13.4504
69,1,5,0,257.044,34.5309,56.3126,0,581,0,594,42.5223 36.3326 36.3326 27.0482 -6.99494 2.28954 17.7637 -16.2794 -0.805287 -6.99494 20.8585 17.7637 27.0482 8.4792 48.712 17.7637 8.4792 -3.90011 -19.3743
90,1,5,4,454.052,33.484,53.4537,0,584,293.759,591,11.8448 15.7931 -23.6897 -19.7414 -3.94828 146.086 276.379 43.431 3.94828 -3.94828 11.8448 -7.89655 -15.7931
112,1,5,0,104.514,33.6017,51.6596,0,582,0,594,11.5895 -3.28147 22.7427 22.7427 -6.99921 -14.4347 -29.3056 -25.5879 7.87174 26.4604 59.92 45.0491 7.87174 -21.8702 -29.3056 -3.28147 7.87174 26.4604
46,1,5,0,82.1882,33.1715,57.0249,0,582,0,594,-15.1164 -2.57538 16.2361 6.83036 0.559865 22.5066 28.7771 3.69511 -2.57538 -2.57538 3.69511 3.69511 6.83036 3.69511 9.9656 6.83036 0.559865 -8.84587
66,1,5,4,501.063,30.7871,54.9419,0,587,295.254,594,10.1843 4.01392 -17.5825 -17.5825 28.6956 121.252 260.086 102.741 4.01392 -11.4121 13.2695 10.1843 7.09913
89,1,5,4,635.969,32.1355,54.2061,0,583,294.301,592,-10.291 -34.8036 -31.3018 -3.2874 24.727 17.7234 10.7198 73.7521 224.329 238.337 73.7521 -6.7892 -17.2946 0.214396 -20.7964
67,1,5,0,457.322,31.9867,55.9673,0,583,0,594,0.414275 -3.27654 -14.349 -6.96735 29.9408 63.1581 11.4867 -10.6582 55.7765 170.192 111.139 33.6316 -6.96735 0.414275 -6.96735 0.414275 29.9408
45,1,5,0,96.3153,31.8136,57.7224,0,583,0,594,12.6655 9.36 -3.86205 -17.0841 -17.0841 2.74897 15.971 6.05449 9.36 15.971 -3.86205 9.36 25.8876 6.05449 2.74897 -0.556541 22.5821
176,1,5,0,0,31.2017,46.2037,0,972,0,996,-13.9576 -10.2101 16.0226 4.78001 -28.9477 -21.4527 12.2751 23.5176 19.7701 23.5176 8.52754 -13.9576 -28.9477 -21.4527 -10.2101 -10.2101 -6.46257 -2.71505 -13.9576 -17.7052 -6.46257 -2.71505 -6.46257 -6.46257 -6.46257 -10.2101 4.78001 12.2751 8.52754 1.03248
47,1,5,0,0,34.3403,58.1166,0,582,0,594,-14.1466 0.539491 -37.6445 -37.6445 -31.77 -22.9583 6.41395 6.41395 -2.39774 15.2256 3.47672 15.2256 24.0373 -2.39774 12.2884 -11.2094 -34.7072 -11.2094
44,1,5,0,345.408,30.634,56.6775,0,583,0,594,-9.73991 -1.12778 1.74293 53.4157 16.0965 -6.8692 -1.12778 27.5793 33.3207 41.9329 116.571 70.64 -3.99849 -12.6106 18.9672 4.61364 -3.99849
132,1,5,2,532.057,31.1066,49.7077,0,972,492.201,996,-8.81461 -18.5025 4.1025 13.7903 7.33178 13.7903 33.166 49.3124 26.7075 10.5611 7.33178 17.0196 39.6246 36.3953 7.33178 0.873223 23.4782 29.9367 26.7075 17.0196 23.4782 33.166 29.9367 26.7075 7.33178 26.7075 17.0196 7.33178 -2.35606 0.873223
22,1,5,0,101.723,30.4579,58.4072,0,587,0,594,5.93116 3.19585 -7.7454 27.8136 33.2843 27.8136 8.66647 3.19585 -21.422 5.93116 11.4018 0.460537 3.19585
24,1,5,0,16.5511,32.9772,58.7999,0,585,0,594,3.73498 3.73498 21.6775 0.14647 -24.9731 -21.3846 -10.6191 28.8546 7.3235 -24.9731 -10.6191 0.14647 18.089 21.6775 3.73498
154,1,5,0,168.918,31.166,47.9566,0,972,0,996,0.634814 6.29043 -16.332 -24.8154 3.46262 -19.1598 -16.332 -10.6764 3.46262 9.11823 20.4295 23.2573 20.4295 3.46262 -10.6764 -13.5042 0.634814 9.11823 26.0851 37.3963 3.46262 3.46262 31.7407 26.0851 20.4295 26.0851 6.29043 9.11823 -5.0208 -5.0208
155,1,5,0,0,32.4345,48.8944,0,972,0,996,-27.2097 -5.47995 3.8328 0.728548 -11.6884 -14.7927 -11.6884 3.8328 3.8328 -5.47995 0.728548 -5.47995 -14.7927 -27.2097 6.93705 -2.3757 6.93705 -21.0012 -24.1054 -30.3139 -2.3757 6.93705 -5.47995 -8.5842 19.354 6.93705 -2.3757 -5.47995 -17.8969 -8.5842
177,1,5,0,199.055,32.4845,47.1176,0,972,0,996,14.565 11.4348 36.4764 11.4348 20.8254 2.04421 17.6952 14.565 5.17442 -10.4766 -10.4766 27.0858 8.30462 -1.08599 -19.8672 -4.21619 33.3462 42.7368 8.30462 2.04421 -1.08599 5.17442 2.04421 2.04421 17.6952 -7.34639 -1.08599 8.30462 -4.21619 -32.388
298,1,5,0,0,46.4688,35.7207,0,438,0,455,-12.3243 -3.60385 -6.51066 -3.60385 -3.60385 -0.697041 22.5574 16.7438 10.9302 25.4642 -3.60385 34.1847 -6.51066 -23.9515 -9.41747 -12.3243 5.11658 -9.41747 -64.6469 -41.3924 -9.41747 37.0915 19.6506
318,1,5,0,338.565,43.7291,34.0435,0,1823,0,1834,11.9907 -2.97857 19.4753 30.7022 23.2176 34.4445 0.763737 11.9907 11.9907 60.6407 64.383 15.733 4.50605 -6.72089 0.763737 30.7022 26.9599
319,1,5,0,37.7393,45.1003,34.8648,0,438,0,455,7.96798 -16.8776 11.5174 29.2642 0.869234 -20.427 -16.8776 4.41861 4.41861 -2.68014 -27.5258 -6.22951 -16.8776 -34.6245 -9.77889 22.1655 36.363 0.869234 -2.68014 -20.427 25.7149 47.0111 22.1655
320,1,5,2,537.068,46.2825,33.5634,0,438,224.023,455,30.3858 -9.12079 -22.2897 -9.12079 40.2625 20.5092 30.3858 13.9247 7.3403 13.9247 33.678 40.2625 79.7691 20.5092 60.0158 27.0936 33.678 53.4314 30.3858 27.0936 13.9247 -15.7052 -2.53635
321,1,5,0,0,47.6603,34.3998,0,438,0,455,15.8676 -16.3457 7.08215 -7.56027 4.15366 -4.63178 -36.8451 -13.4172 -30.9881 -19.2742 -30.9881 -4.63178 4.15366 10.0106 21.7246 39.2955 21.7246 18.7961 -7.56027 -25.1312 -19.2742 -25.1312 -36.8451
